[2026-06-17 15:26:20] PROTO: TCP | SRC: 185.220.101.4:3389 -> DST: 192.168.1.1:443 | LEN: 1222 | FLAGS: A
[2026-06-17 15:28:57] PROTO: UDP | SRC: 192.168.1.10:80 -> DST: 8.8.4.4:3389 | LEN: 123 | FLAGS: 
[2026-06-17 15:28:58] PROTO: UDP | SRC: 192.168.1.15:23 -> DST: 8.8.4.4:21 | LEN: 1330 | FLAGS: 
[2026-06-17 15:28:58] PROTO: DNS | SRC: 10.0.0.12:39711 -> DST: 8.8.4.4:53 | LEN: 1249 | FLAGS: 
[2026-06-17 15:28:58] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 8.8.4.4:None | LEN: 944 | FLAGS: 
[2026-06-17 15:28:59] PROTO: TCP | SRC: 8.8.8.8:53 -> DST: 8.8.4.4:445 | LEN: 306 | FLAGS: A
[2026-06-17 15:28:59] PROTO: UDP | SRC: 10.0.0.4:445 -> DST: 8.8.4.4:22 | LEN: 1024 | FLAGS: 
[2026-06-17 15:29:00] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 192.168.1.1:None | LEN: 812 | FLAGS: 
[2026-06-17 15:29:00] PROTO: DNS | SRC: 172.16.5.25:21894 -> DST: 192.168.1.100:53 | LEN: 230 | FLAGS: 
[2026-06-17 15:29:00] PROTO: TCP | SRC: 192.168.1.15:445 -> DST: 10.0.0.254:8080 | LEN: 971 | FLAGS: S
[2026-06-17 15:29:01] PROTO: UDP | SRC: 8.8.8.8:3389 -> DST: 10.0.0.254:21 | LEN: 926 | FLAGS: 
[2026-06-17 15:29:01] PROTO: TCP | SRC: 185.220.101.4:22 -> DST: 192.168.1.1:80 | LEN: 1401 | FLAGS: A
[2026-06-17 15:29:02] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 578 | FLAGS: 
[2026-06-17 15:29:02] PROTO: DNS | SRC: 10.0.0.12:10640 -> DST: 8.8.4.4:53 | LEN: 403 | FLAGS: 
[2026-06-17 15:29:02] PROTO: UDP | SRC: 10.0.0.12:21 -> DST: 10.0.0.254:445 | LEN: 328 | FLAGS: 
[2026-06-17 15:29:03] PROTO: TCP | SRC: 192.168.1.15:3389 -> DST: 192.168.1.1:8080 | LEN: 1348 | FLAGS: A
[2026-06-17 15:29:03] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 192.168.1.1:None | LEN: 1237 | FLAGS: 
[2026-06-17 15:29:03] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 10.0.0.1:None | LEN: 841 | FLAGS: 
[2026-06-17 15:29:03] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 10.0.0.1:None | LEN: 1402 | FLAGS: 
[2026-06-17 15:29:04] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 192.168.1.1:None | LEN: 700 | FLAGS: 
[2026-06-17 15:29:04] PROTO: ARP | SRC: 192.168.1.15:None -> DST: 192.168.1.100:None | LEN: 377 | FLAGS: 
[2026-06-17 15:29:04] PROTO: UDP | SRC: 192.168.1.10:3389 -> DST: 10.0.0.254:3389 | LEN: 973 | FLAGS: 
[2026-06-17 15:29:04] PROTO: TCP | SRC: 172.16.5.25:3389 -> DST: 10.0.0.254:21 | LEN: 889 | FLAGS: A
[2026-06-17 15:29:05] PROTO: DNS | SRC: 192.168.1.10:7539 -> DST: 192.168.1.100:53 | LEN: 1450 | FLAGS: 
[2026-06-17 15:29:05] PROTO: DNS | SRC: 192.168.1.15:46983 -> DST: 8.8.4.4:53 | LEN: 527 | FLAGS: 
[2026-06-17 15:29:05] PROTO: TCP | SRC: 10.0.0.4:443 -> DST: 192.168.1.1:8080 | LEN: 1437 | FLAGS: A
[2026-06-17 15:29:05] PROTO: TCP | SRC: 185.220.101.99:27876 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:05] PROTO: TCP | SRC: 185.220.101.99:12094 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:46770 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:61646 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:61733 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:15410 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:23426 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:53965 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:46743 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:33957 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:53685 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:32646 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:25887 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:49445 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:24344 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:21592 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:35689 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:38985 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:36565 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:31466 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:34368 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:1818 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:2436 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:20128 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:5112 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:30870 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:33848 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:15395 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:47401 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:38190 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:49229 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:22195 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:57598 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:4575 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:37822 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:22095 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:28942 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:4071 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:30787 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:16378 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:60660 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:13665 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:10459 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:19364 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:59330 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:21445 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:31323 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:5460 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:46905 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 185.220.101.99:56537 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:06] PROTO: TCP | SRC: 192.168.1.10:22 -> DST: 10.0.0.254:22 | LEN: 1206 | FLAGS: A
[2026-06-17 15:29:07] PROTO: DNS | SRC: 10.0.0.12:43558 -> DST: 192.168.1.100:53 | LEN: 830 | FLAGS: 
[2026-06-17 15:29:07] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 1104 | FLAGS: 
[2026-06-17 15:29:07] PROTO: DNS | SRC: 10.0.0.12:45456 -> DST: 8.8.4.4:53 | LEN: 875 | FLAGS: 
[2026-06-17 15:29:08] PROTO: TCP | SRC: 172.16.5.25:445 -> DST: 10.0.0.1:445 | LEN: 918 | FLAGS: S
[2026-06-17 15:29:08] PROTO: TCP | SRC: 192.168.1.15:21 -> DST: 192.168.1.1:443 | LEN: 1331 | FLAGS: S
[2026-06-17 15:29:08] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 10.0.0.254:None | LEN: 775 | FLAGS: 
[2026-06-17 15:29:09] PROTO: DNS | SRC: 192.168.1.15:32226 -> DST: 192.168.1.100:53 | LEN: 1286 | FLAGS: 
[2026-06-17 15:29:09] PROTO: TCP | SRC: 10.0.0.4:21 -> DST: 10.0.0.1:445 | LEN: 392 | FLAGS: A
[2026-06-17 15:29:09] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 1358 | FLAGS: 
[2026-06-17 15:29:10] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 192.168.1.1:None | LEN: 528 | FLAGS: 
[2026-06-17 15:29:10] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 8.8.4.4:None | LEN: 960 | FLAGS: 
[2026-06-17 15:29:11] PROTO: TCP | SRC: 192.168.1.10:22 -> DST: 10.0.0.254:445 | LEN: 83 | FLAGS: S
[2026-06-17 15:29:11] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.254:None | LEN: 1033 | FLAGS: 
[2026-06-17 15:29:12] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 10.0.0.254:None | LEN: 326 | FLAGS: 
[2026-06-17 15:29:12] PROTO: DNS | SRC: 172.16.5.25:60142 -> DST: 10.0.0.254:53 | LEN: 831 | FLAGS: 
[2026-06-17 15:29:12] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 10.0.0.1:None | LEN: 1175 | FLAGS: 
[2026-06-17 15:29:13] PROTO: DNS | SRC: 185.220.101.4:64072 -> DST: 192.168.1.100:53 | LEN: 667 | FLAGS: 
[2026-06-17 15:29:13] PROTO: DNS | SRC: 10.0.0.4:6708 -> DST: 192.168.1.100:53 | LEN: 1457 | FLAGS: 
[2026-06-17 15:29:13] PROTO: TCP | SRC: 172.16.5.25:80 -> DST: 10.0.0.254:8080 | LEN: 204 | FLAGS: A
[2026-06-17 15:29:14] PROTO: TCP | SRC: 185.220.101.4:22 -> DST: 192.168.1.100:80 | LEN: 361 | FLAGS: S
[2026-06-17 15:29:14] PROTO: TCP | SRC: 10.0.0.12:22 -> DST: 8.8.4.4:12345 | LEN: 868 | FLAGS: A
[2026-06-17 15:29:15] PROTO: TCP | SRC: 10.0.0.12:53 -> DST: 192.168.1.1:21 | LEN: 935 | FLAGS: S
[2026-06-17 15:29:15] PROTO: TCP | SRC: 185.220.101.4:8080 -> DST: 10.0.0.1:23 | LEN: 1423 | FLAGS: A
[2026-06-17 15:29:15] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 10.0.0.254:None | LEN: 230 | FLAGS: 
[2026-06-17 15:29:16] PROTO: DNS | SRC: 10.0.0.12:41711 -> DST: 8.8.4.4:53 | LEN: 953 | FLAGS: 
[2026-06-17 15:29:16] PROTO: DNS | SRC: 10.0.0.4:6365 -> DST: 10.0.0.254:53 | LEN: 680 | FLAGS: 
[2026-06-17 15:29:16] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 192.168.1.100:None | LEN: 1317 | FLAGS: 
[2026-06-17 15:29:16] PROTO: UDP | SRC: 10.0.0.4:443 -> DST: 192.168.1.100:21 | LEN: 100 | FLAGS: 
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:63825 -> DST: 10.0.0.254:1000 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:56718 -> DST: 10.0.0.254:1001 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:6530 -> DST: 10.0.0.254:1002 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:1815 -> DST: 10.0.0.254:1003 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:13927 -> DST: 10.0.0.254:1004 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:54165 -> DST: 10.0.0.254:1005 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:29382 -> DST: 10.0.0.254:1006 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:62616 -> DST: 10.0.0.254:1007 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:63110 -> DST: 10.0.0.254:1008 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:59330 -> DST: 10.0.0.254:1009 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:30899 -> DST: 10.0.0.254:1010 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:20033 -> DST: 10.0.0.254:1011 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:38770 -> DST: 10.0.0.254:1012 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:44219 -> DST: 10.0.0.254:1013 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:35421 -> DST: 10.0.0.254:1014 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:1677 -> DST: 10.0.0.254:1015 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:17] PROTO: TCP | SRC: 10.0.0.12:20633 -> DST: 10.0.0.254:1016 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: TCP | SRC: 10.0.0.12:22609 -> DST: 10.0.0.254:1017 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: TCP | SRC: 10.0.0.12:53339 -> DST: 10.0.0.254:1018 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: TCP | SRC: 10.0.0.12:24921 -> DST: 10.0.0.254:1019 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: TCP | SRC: 10.0.0.12:3859 -> DST: 10.0.0.254:1020 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: TCP | SRC: 10.0.0.12:58456 -> DST: 10.0.0.254:1021 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: TCP | SRC: 10.0.0.12:55201 -> DST: 10.0.0.254:1022 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: TCP | SRC: 10.0.0.12:29617 -> DST: 10.0.0.254:1023 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: TCP | SRC: 10.0.0.12:38208 -> DST: 10.0.0.254:1024 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:18] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 8.8.4.4:None | LEN: 1446 | FLAGS: 
[2026-06-17 15:29:18] PROTO: ARP | SRC: 192.168.1.15:None -> DST: 192.168.1.100:None | LEN: 1345 | FLAGS: 
[2026-06-17 15:29:19] PROTO: UDP | SRC: 172.16.5.25:8080 -> DST: 10.0.0.1:443 | LEN: 214 | FLAGS: 
[2026-06-17 15:29:19] PROTO: TCP | SRC: 192.168.1.15:12345 -> DST: 10.0.0.254:445 | LEN: 390 | FLAGS: A
[2026-06-17 15:29:20] PROTO: TCP | SRC: 192.168.1.10:23 -> DST: 8.8.4.4:12345 | LEN: 160 | FLAGS: A
[2026-06-17 15:29:20] PROTO: DNS | SRC: 8.8.8.8:24731 -> DST: 8.8.4.4:53 | LEN: 1394 | FLAGS: 
[2026-06-17 15:29:20] PROTO: TCP | SRC: 172.16.5.25:80 -> DST: 10.0.0.254:12345 | LEN: 51 | FLAGS: S
[2026-06-17 15:29:21] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.1:None | LEN: 70 | FLAGS: 
[2026-06-17 15:29:21] PROTO: DNS | SRC: 10.0.0.4:40482 -> DST: 192.168.1.1:53 | LEN: 1471 | FLAGS: 
[2026-06-17 15:29:21] PROTO: TCP | SRC: 172.16.5.25:53 -> DST: 192.168.1.100:445 | LEN: 425 | FLAGS: A
[2026-06-17 15:29:21] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 192.168.1.100:None | LEN: 992 | FLAGS: 
[2026-06-17 15:29:22] PROTO: TCP | SRC: 185.220.101.4:53 -> DST: 8.8.4.4:53 | LEN: 431 | FLAGS: A
[2026-06-17 15:29:22] PROTO: UDP | SRC: 172.16.5.25:22 -> DST: 10.0.0.1:53 | LEN: 829 | FLAGS: 
[2026-06-17 15:29:22] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.254:None | LEN: 136 | FLAGS: 
[2026-06-17 15:29:23] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 192.168.1.100:None | LEN: 248 | FLAGS: 
[2026-06-17 15:29:23] PROTO: DNS | SRC: 10.0.0.4:24978 -> DST: 192.168.1.1:53 | LEN: 956 | FLAGS: 
[2026-06-17 15:29:23] PROTO: DNS | SRC: 192.168.1.10:9994 -> DST: 10.0.0.1:53 | LEN: 1218 | FLAGS: 
[2026-06-17 15:29:23] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 10.0.0.1:None | LEN: 908 | FLAGS: 
[2026-06-17 15:29:24] PROTO: DNS | SRC: 8.8.8.8:3822 -> DST: 192.168.1.100:53 | LEN: 487 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:24] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 74 | FLAGS: 
[2026-06-17 15:29:25] PROTO: TCP | SRC: 172.16.5.25:445 -> DST: 8.8.4.4:23 | LEN: 1194 | FLAGS: A
[2026-06-17 15:29:25] PROTO: UDP | SRC: 172.16.5.25:443 -> DST: 192.168.1.100:443 | LEN: 480 | FLAGS: 
[2026-06-17 15:29:25] PROTO: TCP | SRC: 172.16.5.25:3389 -> DST: 192.168.1.100:12345 | LEN: 1411 | FLAGS: A
[2026-06-17 15:29:26] PROTO: DNS | SRC: 10.0.0.12:64810 -> DST: 10.0.0.254:53 | LEN: 1433 | FLAGS: 
[2026-06-17 15:29:26] PROTO: UDP | SRC: 185.220.101.4:12345 -> DST: 192.168.1.100:23 | LEN: 857 | FLAGS: 
[2026-06-17 15:29:26] PROTO: TCP | SRC: 8.8.8.8:443 -> DST: 10.0.0.1:22 | LEN: 916 | FLAGS: A
[2026-06-17 15:29:27] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 1244 | FLAGS: 
[2026-06-17 15:29:27] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 10.0.0.1:None | LEN: 714 | FLAGS: 
[2026-06-17 15:29:28] PROTO: UDP | SRC: 10.0.0.4:22 -> DST: 192.168.1.100:3389 | LEN: 94 | FLAGS: 
[2026-06-17 15:29:28] PROTO: UDP | SRC: 10.0.0.4:53 -> DST: 10.0.0.254:53 | LEN: 1266 | FLAGS: 
[2026-06-17 15:29:29] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.1:None | LEN: 313 | FLAGS: 
[2026-06-17 15:29:29] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 1233 | FLAGS: 
[2026-06-17 15:29:29] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 1136 | FLAGS: 
[2026-06-17 15:29:29] PROTO: UDP | SRC: 192.168.1.10:22 -> DST: 192.168.1.100:8080 | LEN: 830 | FLAGS: 
[2026-06-17 15:29:30] PROTO: ARP | SRC: 192.168.1.15:None -> DST: 8.8.4.4:None | LEN: 187 | FLAGS: 
[2026-06-17 15:29:30] PROTO: DNS | SRC: 185.220.101.4:55899 -> DST: 8.8.4.4:53 | LEN: 845 | FLAGS: 
